Provincia,Partido,Localidad,Link Indec,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Población,Latitud,Longitud,Total general
SAN JUAN,Zonda,Villa Basilio Nievas,70133010,0,0,0,0,0,0,0,386,4539.0,-31.543878931951,-68.7407758815646,386
San Luis,Ayacucho,Candelaria,74007010,0,0,0,372,0,0,0,885,,,,1257
San Luis,Ayacucho,La Majada,74007010,0,0,0,0,0,0,0,212,,,,212
San Luis,Ayacucho,Leandro N. Alem,74007030,0,0,0,0,0,0,0,11,,,,11
San Luis,Ayacucho,Luján,74007040,0,0,0,0,0,0,0,1194,,,,1194
San Luis,Ayacucho,OTROS,Sin Datos,0,0,0,0,0,3,0,0,,,,3
San Luis,Ayacucho,Quines,74007050,0,0,0,0,0,1,0,1371,,,,1372
San Luis,Ayacucho,Río Juan Gómez,74007010,0,0,0,0,0,0,0,59,,,,59
San Luis,Ayacucho,San Francisco del Monte de Oro,74007070,0,0,0,0,0,0,0,1715,,,,1715
San Luis,Ayacucho,Pampa Grande,74007010,0,0,0,2,0,0,0,0,,,,2
San Luis,Ayacucho,Lomas Blancas,74007010,0,0,0,0,0,0,0,34,,,,34
San Luis,Belgrano,La Calera,74014010,0,0,0,69,0,0,0,318,,,,387
San Luis,Belgrano,Los Molles,74014010,0,0,0,0,0,0,0,228,,,,228
San Luis,Belgrano,Nogolí,74014020,0,0,0,149,0,0,0,613,,,,762
San Luis,Belgrano,San Pedro,74014040,0,0,0,0,0,0,0,19,,,,19
San Luis,Belgrano,Villa de la Quebrada,74014030,0,0,0,157,0,0,0,659,,,,816
San Luis,Belgrano,Villa General Roca,74014040,0,0,0,23,0,0,0,119,,,,142
San Luis,Chacabuco,Concarán,74028010,0,0,0,0,0,2,0,1887,,,,1889
San Luis,Chacabuco,Cortaderas,74028020,0,0,0,198,0,0,0,1062,,,,1260
San Luis,Chacabuco,Naschel,74028030,0,0,0,0,0,0,0,1135,,,,1135
San Luis,Chacabuco,Papagayos,74028040,0,0,0,0,0,0,0,53,,,,53
San Luis,Chacabuco,Renca,74028050,0,0,0,0,0,0,0,149,,,,149
San Luis,Chacabuco,San Pablo,74028060,0,0,0,0,0,0,0,89,,,,89
San Luis,Chacabuco,Tilisarao,74028070,0,0,0,0,0,0,0,1662,,,,1662
San Luis,Chacabuco,Villa del Carmen,74028080,0,0,0,108,0,0,0,394,,,,502
San Luis,Chacabuco,Villa Larca,74028090,0,0,0,110,0,0,0,580,,,,690
San Luis,Chacabuco,El Algarrobal,74028020,0,0,0,3,0,0,0,0,,,,3
San Luis,Coronel Pringles,Carolina,74021010,0,0,0,0,0,0,0,429,,,,429
San Luis,Coronel Pringles,El Trapiche,74021020,0,0,0,343,0,0,0,1787,,,,2130
San Luis,Coronel Pringles,Fraga,74021030,0,0,0,160,0,0,0,498,,,,658
San Luis,Coronel Pringles,La Bajada,74021040,0,0,0,0,0,0,0,109,,,,109
San Luis,Coronel Pringles,La Florida,74021050,0,0,0,16,0,0,0,363,,,,379
San Luis,Coronel Pringles,La Toma,74021060,100,0,0,751,0,0,0,2291,,,,3142
San Luis,Coronel Pringles,OTROS,Sin Datos,0,0,0,0,0,27,0,0,,,,27
San Luis,Coronel Pringles,Río Grande,74021080,0,0,0,0,0,0,0,227,,,,227
San Luis,Coronel Pringles,Saladillo,74021090,0,0,0,33,0,0,0,105,,,,138
San Luis,Coronel Pringles,El Durazno,74021060,0,0,0,0,0,0,0,65,,,,65
San Luis,General Pedernera,Juan Jorba,74035010,0,0,0,13,0,0,0,122,,,,135
San Luis,General Pedernera,Juan Llerena,74035020,0,0,0,0,0,0,0,117,,,,117
San Luis,General Pedernera,Justo Daract,74035030,80,0,4,487,0,0,0,1906,,,,2477
San Luis,General Pedernera,La Punilla,74035040,0,0,0,33,0,0,0,129,,,,162
San Luis,General Pedernera,Lavaisse,74035050,0,0,0,0,0,0,0,53,,,,53
San Luis,General Pedernera,San José del Morro,74035060,0,0,0,0,0,0,0,233,,,,233
San Luis,General Pedernera,Villa Mercedes,74035070,934,22533,76,9204,0,0,0,11510,,,,44257
San Luis,General Pedernera,Villa Salles,74035090,0,0,0,0,0,0,0,22,,,,22
San Luis,General Pedernera,La Angelina,74035040,0,0,0,0,0,0,0,17,,,,17
San Luis,Gobernador Dupuy,Anchorena,74042010,0,0,1,0,0,0,0,237,,,,238
San Luis,Gobernador Dupuy,Arizona,74042020,0,0,2,0,0,0,0,324,,,,326
San Luis,Gobernador Dupuy,Bagual,74042030,0,0,0,0,0,0,0,192,,,,192
San Luis,Gobernador Dupuy,Batavia,74042040,0,0,0,0,0,4,0,170,,,,174
San Luis,Gobernador Dupuy,Buena Esperanza,74042050,0,0,1,0,0,1,0,1205,,,,1207
San Luis,Gobernador Dupuy,Fortín El Patria,74042060,0,0,0,0,0,0,0,162,,,,162
San Luis,Gobernador Dupuy,Fortuna,74042070,0,0,0,101,0,0,0,233,,,,334
San Luis,Gobernador Dupuy,La Maroma,74042080,0,0,0,0,0,1,0,0,,,,1
San Luis,Gobernador Dupuy,Martín de Loyola,74042100,0,0,0,0,0,3,0,38,,,,41
San Luis,Gobernador Dupuy,Nahuel Mapá,74042110,0,0,0,0,0,0,0,30,,,,30
San Luis,Gobernador Dupuy,Navia,74042120,0,0,0,0,0,3,0,123,,,,126
San Luis,Gobernador Dupuy,Nueva Galia,74042130,0,0,0,159,0,0,0,517,,,,676
San Luis,Gobernador Dupuy,Unión,74042140,0,0,0,0,0,0,0,845,,,,845
San Luis,Junín,Carpinteria,74049010,149,10,0,261,0,0,0,939,,,,1359
San Luis,Junín,Cerro de Oro,74049020,13,14,0,112,0,0,0,267,,,,406
San Luis,Junín,Lafinur,74049030,0,0,0,0,0,0,0,96,,,,96
San Luis,Junín,Los Cajones,74049040,0,0,0,0,0,0,0,194,,,,194
San Luis,Junín,Los Molles,74049050,0,0,0,145,0,0,0,575,,,,720
San Luis,Junín,Merlo,74049060,722,62,0,3931,0,0,0,5092,,,,9807
San Luis,Junín,Santa Rosa del Conlara,74049070,142,0,0,841,0,0,0,1981,,,,2964
San Luis,Junín,Talita,74049080,0,0,0,0,0,2,0,102,,,,104
San Luis,La Capital,Alto Pelado,74056010,0,0,0,0,0,0,0,192,,,,192
San Luis,La Capital,Alto Pencoso,74056020,0,0,0,1,0,0,0,97,,,,98
San Luis,La Capital,Balde,74056030,0,0,0,131,0,5,0,213,,,,349
San Luis,La Capital,Beazley,74056040,0,0,0,0,0,0,0,226,,,,226
San Luis,La Capital,Cazador,74056050,0,0,0,0,0,0,0,33,,,,33
San Luis,La Capital,Chosmes,74056060,0,0,0,0,0,0,0,15,,,,15
San Luis,La Capital,Desaguadero,74056070,0,0,0,1,0,0,0,70,,,,71
San Luis,La Capital,El Volcán,74056080,0,28,0,320,0,0,0,1234,,,,1582
San Luis,La Capital,Jarilla,74056090,0,0,0,0,0,0,0,33,,,,33
San Luis,La Capital,Juana Koslay,74056100,128,0,2,471,0,0,0,3493,,,,4094
San Luis,La Capital,Potrero de los Funes,74056120,0,0,0,0,0,0,0,4171,,,,4171
San Luis,La Capital,Salinas del Bebedero,74056130,0,0,0,0,0,0,0,26,,,,26
San Luis,La Capital,San Jerónimo,74056140,0,0,0,112,0,0,0,166,,,,278
San Luis,La Capital,San Luis,74056150,1768,17307,78,10532,0,4,0,19906,,,,49595
San Luis,La Capital,Zanjitas,74056160,0,0,0,0,0,0,0,119,,,,119
San Luis,La Capital,La Punta,74056105,0,1306,0,630,0,0,0,0,,,,1936
San Luis,La Capital,Las Barrancas,74056070,0,0,0,0,0,0,0,24,,,,24
San Luis,La Capital,Varela,74056140,0,0,0,0,0,0,0,13,,,,13
San Luis,Libertador Grl. San Martín,La Ramada,74063020,0,0,0,0,0,0,0,19,,,,19
San Luis,Libertador Grl. San Martín,La Vertiente,74063010,0,0,0,0,0,2,0,68,,,,70
San Luis,Libertador Grl. San Martín,Las Aguadas,74063020,0,0,0,0,0,0,0,63,,,,63
San Luis,Libertador Grl. San Martín,Las Chacras,74063030,0,0,0,0,0,5,0,72,,,,77
San Luis,Libertador Grl. San Martín,Las Lagunas,74063040,0,0,0,0,0,0,0,45,,,,45
San Luis,Libertador Grl. San Martín,Paso Grande,74063050,0,0,0,42,0,0,0,250,,,,292
San Luis,Libertador Grl. San Martín,Potrerillo,74063060,0,0,0,0,0,0,0,69,,,,69
San Luis,Libertador Grl. San Martín,San Martín,74063070,1,0,1,92,0,0,0,349,,,,443
San Luis,Libertador Grl. San Martín,Villa de Praga,74063080,0,0,0,22,0,1,0,235,,,,258
San Luis,Libertador Grl. San Martín,El Puesto,74063050,0,0,0,0,0,0,0,0,,,,0
San Luis,OTROS,OTROS,Sin Datos,0,0,0,0,70,0,0,0,,,,70
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,78007010,530,560,2,1508,1,1,0,364,6405.0,-49.9859909808201,-68.9130816915927,2966
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,78007020,565,0,4,1200,1,2,0,86,4431.0,-50.0171892721878,-68.5248246324655,1858
SANTA CRUZ,Deseado,Caleta Olivia,78014010,0,0,0,12342,1,6,0,460,51733.0,-46.4459492303195,-67.5251564969847,12809
SANTA CRUZ,Deseado,Cañadón Seco,78014020,0,0,0,2,0,2,0,128,879.0,-46.5588457703439,-67.616856368573,132
SANTA CRUZ,Deseado,Jaramillo,78014040,0,0,0,0,0,1,0,0,420.0,-47.1847032165887,-67.145582198474,1
SANTA CRUZ,Deseado,Las Heras,78014060,0,0,0,5095,1,1,0,1168,17821.0,-46.5424553787867,-68.9341773229667,6265
SANTA CRUZ,Deseado,Pico Truncado,78014070,0,0,0,2168,1,1,0,1276,20889.0,-46.7938981244061,-67.9575704898943,3446
SANTA CRUZ,Deseado,Puerto Deseado,78014080,1437,0,8,0,1,7,0,0,14183.0,-47.7514649275067,-65.9012043680086,1453
SANTA CRUZ,Güer Aike,28 de Noviembre,78021060,0,0,0,10,6,1,0,195,6145.0,-51.5787581525544,-72.2080410883792,212
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),78021010,0,0,0,0,0,2,0,0,55.0,-51.6805338519685,-72.0874860687819,2
SANTA CRUZ,Güer Aike,Río Gallegos,78021040,2753,10359,164,23387,287,13,0,3544,95796.0,-51.6214349839165,-69.2290509293744,40507
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,78021070,274,0,0,0,1,1,0,0,8814.0,-51.5328383738253,-72.3341032077956,276
SANTA CRUZ,Lago Argentino,El Calafate,78028010,1519,0,0,6234,2,7,0,357,16655.0,-50.3373208485428,-72.2619950698979,8119
SANTA CRUZ,Lago Argentino,El Chaltén,78028020,0,0,0,420,0,1,0,2,1627.0,-49.3319731177032,-72.8916267088672,423
SANTA CRUZ,Lago Argentino,Tres Lagos,78028030,0,0,0,121,0,3,0,1,282.0,-49.5990148275349,-71.445802241684,125
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,78035010,0,0,2,0,1,3,0,30,3363.0,-46.5487484894558,-71.6274835082657,36
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,78035020,0,2600,6,652,101,4,0,13,4617.0,-46.5921416878797,-70.9257278426639,3376
SANTA CRUZ,Magallanes,Puerto San Julián,78042010,690,2150,1,1948,1,7,0,54,7894.0,-49.307703595363,-67.7319702926075,4851
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010,0,0,0,0,0,1,0,0,33.0,-47.4461490043983,-70.9285155605965,1
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020,0,0,0,159,1,4,0,9,4497.0,-48.7521223249696,-70.2442035901869,173
SANTA FE,9 de Julio,Esteban Rams,82077010,0,0,0,0,0,2,0,35,169.0,-29.7726717957721,-61.4881512346811,37
SANTA FE,9 de Julio,Gato Colorado,82077020,0,0,0,0,0,4,0,0,998.0,-28.0245785095892,-61.1879373297868,4
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),82077030,0,0,0,0,0,3,0,144,1358.0,-28.2296230607257,-61.5297529930521,147
SANTA FE,9 de Julio,Logroño,82077040,1,0,0,0,0,0,0,47,630.0,-29.5042812797874,-61.6967327802837,48
SANTA FE,9 de Julio,Montefiore,82077050,0,0,0,0,0,1,0,17,146.0,-29.6678698226711,-61.867108287483,18
SANTA FE,9 de Julio,Pozo Borrado,82077060,0,0,0,0,0,0,0,127,980.0,-28.9399423031181,-61.7055999743386,127
SANTA FE,9 de Julio,San Bernardo,82077065,0,0,0,0,0,0,0,109,228.0,-28.6300342810186,-61.5069219893981,109
SANTA FE,9 de Julio,Santa Margarita,82077070,0,0,0,0,0,5,0,96,993.0,-28.3149549140447,-61.550329937355,101
SANTA FE,9 de Julio,Tostado,82077080,1328,6,0,0,0,2,0,1752,14582.0,-29.2344732488739,-61.7719824163622,3088
SANTA FE,9 de Julio,Villa Minetti,82077090,0,0,0,0,0,5,0,264,4876.0,-28.6247095403571,-61.6279859869967,269
SANTA FE,Belgrano,Armstrong,82007010,372,0,0,111,0,0,0,401,11181.0,-32.7846557002825,-61.605481877095,884
SANTA FE,Belgrano,Bouquet,82007020,406,0,0,144,0,0,0,1,1230.0,-32.4247998561473,-61.8903345863257,551
SANTA FE,Belgrano,Las Parejas,82007030,508,0,0,2462,0,0,0,124,12375.0,-32.6826842550048,-61.5185798347876,3094
SANTA FE,Belgrano,Las Rosas,82007040,1073,2040,0,1110,0,0,0,51,13068.0,-32.4785768176046,-61.5748036822531,4274
SANTA FE,Belgrano,Montes de Oca,82007050,585,0,0,615,168,1,0,61,2655.0,-32.567997020224,-61.7680762352029,1430
SANTA FE,Belgrano,Tortugas,82007060,145,528,0,0,0,1,0,0,2234.0,-32.7482982621557,-61.8203359267394,674
SANTA FE,Caseros,Arequito,82014010,48,2241,0,0,0,0,0,8,6533.0,-33.1483008378636,-61.4713349349693,2297
SANTA FE,Caseros,Arteaga,82014020,46,868,0,0,0,0,0,83,3089.0,-33.0911311154911,-61.7917113876172,997
SANTA FE,Caseros,Beravebú,82014030,0,0,0,0,0,0,0,362,2225.0,-33.3414152210784,-61.8622809808056,362
SANTA FE,Caseros,Bigand,82014040,452,1255,0,0,0,0,0,19,4939.0,-33.3761183026397,-61.185501310201,1726
SANTA FE,Caseros,Casilda,82014050,2652,2105,0,4400,0,0,0,1915,34703.0,-33.0424955546762,-61.1693311184421,11072
SANTA FE,Caseros,Chabás,82014060,1092,0,0,620,0,0,0,32,6871.0,-33.2470674643201,-61.3575935561826,1744
SANTA FE,Caseros,Chañar Ladeado,82014070,45,730,0,570,0,0,0,0,5415.0,-33.3258409849243,-62.0386496702618,1345
SANTA FE,Caseros,Gödeken,82014080,0,531,0,1,0,0,0,0,1652.0,-33.402405547162,-61.8449306727075,532
SANTA FE,Caseros,Los Molinos,82014090,18,507,0,0,0,0,0,8,1832.0,-33.1054899954916,-61.3265015329286,533
SANTA FE,Caseros,Los Nogales,82014100,0,44,0,0,0,0,0,0,152.0,-33.1430061971604,-61.6066128669784,44
SANTA FE,Caseros,Los Quirquinchos,82014110,0,0,0,0,0,0,0,815,2462.0,-33.3769918276119,-61.7121943064881,815
SANTA FE,Caseros,San José de la Esquina,82014120,77,1976,0,0,0,0,0,2,6775.0,-33.1140485294151,-61.703312346428,2055
SANTA FE,Caseros,Sanford,82014130,88,0,0,378,0,0,0,0,1810.0,-33.1477729818051,-61.2778572887319,466
SANTA FE,Caseros,Villada,82014140,74,1,0,0,0,0,0,4,1213.0,-33.3503085722913,-61.4460374000461,79
SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010,21,0,0,620,0,0,0,53,1576.0,-30.9823474545911,-61.7439869348366,694
SANTA FE,Castellanos,Angélica,82021020,251,0,0,356,0,0,0,6,1298.0,-31.5526328296108,-61.5462650173096,613
SANTA FE,Castellanos,Ataliva,82021030,15,10,0,359,0,0,0,189,1680.0,-30.9981187823937,-61.4325186889204,573
SANTA FE,Castellanos,Aurelia,82021040,0,0,0,0,0,0,0,4,113.0,-31.4236023757354,-61.4244708809147,4
SANTA FE,Castellanos,Bauer y Sigel,82021060,0,0,0,0,0,0,0,0,290.0,-31.2731232182116,-61.9448854961658,0
SANTA FE,Castellanos,Bella Italia,82021070,25,316,0,2,0,0,0,4,1070.0,-31.2839795053037,-61.409342518123,347
SANTA FE,Castellanos,Castellanos,82021080,0,1,0,0,0,0,0,5,226.0,-31.2085396563705,-61.7255955564221,6
SANTA FE,Castellanos,Colonia Bicha,82021090,72,0,0,72,0,0,0,47,187.0,-30.855781133807,-61.8509147420168,191
SANTA FE,Castellanos,Colonia Cello,82021100,0,0,0,0,0,0,0,29,118.0,-31.4338497252165,-61.8417021711297,29
SANTA FE,Castellanos,Colonia Margarita,82021110,0,13,0,0,0,0,0,2,269.0,-31.6868334221829,-61.6492968757313,15
SANTA FE,Castellanos,Colonia Raquel,82021120,31,0,0,31,0,0,0,60,123.0,-30.8392235567556,-61.4897111638226,122
SANTA FE,Castellanos,Coronel Fraga,82021130,0,0,0,0,0,0,0,49,330.0,-31.176158616875,-61.9194620018005,49
SANTA FE,Castellanos,Esmeralda,82021150,0,82,0,0,0,0,0,0,594.0,-31.6178586482318,-61.9329258733186,82
SANTA FE,Castellanos,Estación Clucellas,82021160,0,179,0,0,0,0,0,4,782.0,-31.52416914925,-61.7206457133884,183
SANTA FE,Castellanos,Estación Saguier,82021170,0,11,0,0,0,0,0,3,105.0,-31.3174603823906,-61.6940034650798,14
SANTA FE,Castellanos,Eusebia y Carolina,82021180,27,0,0,190,0,0,0,41,746.0,-30.9476135702694,-61.8577735272139,258
SANTA FE,Castellanos,Eustolia,82021190,0,0,0,0,0,0,0,4,22.0,-31.5777448514157,-61.7836661825715,4
SANTA FE,Castellanos,Humberto Primo,82021220,180,40,0,39,0,0,0,268,4751.0,-30.8702088524931,-61.3485902390711,527
SANTA FE,Castellanos,Josefina,82021230,19,77,0,0,0,0,0,1,676.0,-31.4079691369305,-61.9921847239399,97
SANTA FE,Castellanos,Lehmann,82021240,173,342,0,152,0,0,0,0,2416.0,-31.1272471029986,-61.4529569120506,667
SANTA FE,Castellanos,María Juana,82021250,561,0,0,987,0,0,0,145,4853.0,-31.676627573626,-61.7536009774385,1693
SANTA FE,Castellanos,Plaza Clucellas,82021270,37,283,0,0,0,0,0,0,1530.0,-31.4545505198837,-61.7074756228147,320
SANTA FE,Castellanos,Plaza Saguier,82021280,0,51,0,0,0,0,0,0,262.0,-31.3251049515902,-61.6777373324018,51
SANTA FE,Castellanos,Presidente Roca,82021290,0,137,0,1,0,0,0,5,524.0,-31.2296979058147,-61.6101036240639,143
SANTA FE,Castellanos,Pueblo Marini,82021300,0,0,0,0,0,0,0,11,51.0,-31.0409745475723,-61.8898826370338,11
SANTA FE,Castellanos,Rafaela,82021310,2156,22924,0,4239,6,2,0,1497,91571.0,-31.2482482413205,-61.4998117939868,30824
SANTA FE,Castellanos,Ramona,82021320,1,0,0,0,0,0,0,327,1694.0,-31.0937041766842,-61.9032318673573,328
SANTA FE,Castellanos,San Antonio,82021330,0,10,0,0,0,0,0,59,272.0,-31.2128134181244,-61.7257200007794,69
SANTA FE,Castellanos,San Vicente,82021340,770,1431,0,0,0,0,0,42,5655.0,-31.6999505604131,-61.5688417180763,2243
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,16,107,0,0,0,0,0,218,2117.0,-31.337359049521,-61.8181783780784,341
SANTA FE,Castellanos,Sunchales,82021360,786,21,1,6676,0,0,0,102,20537.0,-30.9468555127161,-61.5612504315515,7586
SANTA FE,Castellanos,Susana,82021370,0,0,0,356,0,0,0,78,1002.0,-31.3575963913649,-61.5164389963223,434
SANTA FE,Castellanos,Tacural,82021380,437,0,0,494,0,0,0,124,1169.0,-30.8481071493852,-61.5924018154956,1055
SANTA FE,Castellanos,Vila,82021390,419,0,0,0,0,0,0,0,1405.0,-31.1923707919053,-61.8336140985666,419
SANTA FE,Castellanos,Villa San José,82021410,0,53,0,0,0,0,0,31,220.0,-31.3391346339244,-61.622588386296,84
SANTA FE,Castellanos,Virginia,82021420,0,0,0,0,0,0,0,7,151.0,-30.7402529602428,-61.3409665931228,7
SANTA FE,Castellanos,Zenón Pereyra,82021430,0,53,0,0,0,0,0,0,1637.0,-31.5643972137494,-61.898425060781,53
SANTA FE,Castellanos,Frontera,82021200,0,0,0,62,0,0,0,0,10520.0,-31.4313990849769,-62.0634917387843,62
SANTA FE,Constitución,Alcorta,82028010,201,1338,0,476,0,0,0,530,7450.0,-33.5401979791092,-61.1246337163915,2545
SANTA FE,Constitución,Bombal,82028040,245,132,0,626,0,0,0,8,3137.0,-33.4600615218579,-61.3189324391797,1011
SANTA FE,Constitución,Empalme Villa Constitución,82028070,413,0,0,0,0,0,0,0,6241.0,-33.2628625471248,-60.3804644639294,413
SANTA FE,Constitución,Godoy,82028100,0,0,0,0,0,0,0,152,1189.0,-33.3697098731789,-60.5094130215383,152
SANTA FE,Constitución,Juan B. Molina,82028110,350,0,0,243,4,0,0,1,1265.0,-33.496020689866,-60.5122133295946,598
SANTA FE,Constitución,Juncal,82028120,256,0,0,1,0,0,0,37,941.0,-33.71761494002,-61.0500179215707,294
SANTA FE,Constitución,La Vanguardia,82028130,0,0,0,114,0,0,0,0,385.0,-33.3596257970974,-60.6584568664422,114
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,109,52,0,1,0,0,0,137,3441.0,-33.4851439474937,-60.9567885809825,299
SANTA FE,Constitución,Pavón,82028150,65,0,0,0,0,0,0,0,876.0,-33.2430754805422,-60.4062757935089,65
SANTA FE,Constitución,Pavón Arriba,82028160,0,75,0,471,0,0,0,29,1834.0,-33.3134173933438,-60.8249758944661,575
SANTA FE,Constitución,Rueda,82028180,0,0,0,0,0,0,0,72,471.0,-33.335855095367,-60.4608740548372,72
SANTA FE,Constitución,Santa Teresa,82028190,17,56,0,575,0,0,0,90,3039.0,-33.4385471621789,-60.7911542772276,738
SANTA FE,Constitución,Sargento Cabral,82028200,0,0,0,363,0,0,0,102,1007.0,-33.4330128597835,-60.6301906902003,465
SANTA FE,Constitución,Villa Constitución,82028230,1824,2144,0,4623,0,0,0,444,47374.0,-33.2324133911798,-60.3324988273466,9035
SANTA FE,Constitución,Peyrano,82028170,0,793,0,0,0,0,0,0,2517.0,-33.5411378598405,-60.804329558703,793
SANTA FE,Constitución,Cepeda,82028060,0,0,0,0,0,0,0,4,349.0,-33.3984208661427,-60.6241114199013,4
SANTA FE,Constitución,General Gelly,82028090,189,0,0,0,0,0,0,4,610.0,-33.6018434911159,-60.5989383522422,193
SANTA FE,Constitución,Stephenson,82028210,0,0,0,8,0,0,0,0,54.0,-33.4178567628002,-60.5572137324943,8
SANTA FE,Garay,Cayastá,82035010,0,0,0,0,0,0,0,449,3367.0,-31.2023253009306,-60.1614504193394,449
SANTA FE,Garay,Helvecia,82035020,0,440,0,0,0,0,0,230,5756.0,-31.0992706781177,-60.0881512872483,670
SANTA FE,Garay,Saladero Mariano Cabal,82035040,0,0,0,0,0,0,0,64,588.0,-30.9229849971234,-60.0481154588667,64
SANTA FE,Garay,Santa Rosa de Calchines,82035050,66,941,0,0,0,0,0,0,3435.0,-31.422365592266,-60.3348940800468,1007
SANTA FE,Garay,Los Zapallos,82035030,0,67,0,0,67,0,0,0,873.0,-31.4956365531425,-60.4286467714748,134
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,0,0,0,0,0,0,0,36,236.0,-34.3345323396045,-62.3748007656351,36
SANTA FE,General López,Amenábar,82042020,135,0,0,0,0,0,0,101,1605.0,-34.136118440775,-62.4229084851079,236
SANTA FE,General López,Cafferata,82042030,246,0,0,1,0,0,0,0,1449.0,-33.4414158758935,-62.0868714692657,247
SANTA FE,General López,Cañada del Ucle,82042040,214,0,0,53,0,0,0,0,698.0,-33.4103440716357,-61.6070433975613,267
SANTA FE,General López,Carmen,82042050,0,0,0,0,40,0,0,101,1611.0,-33.7327788629688,-61.7609271479419,141
SANTA FE,General López,Carreras,82042060,0,1,0,0,0,0,0,279,1906.0,-33.5982834566103,-61.3117684362059,280
SANTA FE,General López,Chapuy,82042070,0,1,0,0,0,0,0,0,571.0,-33.8005299368969,-61.7440181936851,1
SANTA FE,General López,Chovet,82042080,0,1,0,0,0,1,0,0,2101.0,-33.6007825133126,-61.6046646604986,2
SANTA FE,General López,Christophersen,82042090,0,0,0,15,0,0,0,78,499.0,-34.1846191181657,-62.0235323680591,93
SANTA FE,General López,Diego de Alvear,82042100,206,0,0,64,0,0,0,108,1855.0,-34.3743429234538,-62.1289273623308,378
SANTA FE,General López,Elortondo,82042110,463,1290,0,0,0,0,0,91,5632.0,-33.7016560168056,-61.6163727056605,1844
SANTA FE,General López,Firmat,82042120,75,1368,0,3786,0,0,0,2,19757.0,-33.4580496833225,-61.4914525089409,5231
SANTA FE,General López,Hughes,82042130,0,0,0,1391,0,0,0,6,4598.0,-33.8028556653324,-61.3358033222625,1397
SANTA FE,General López,La Chispa,82042140,0,0,0,0,0,0,0,71,352.0,-33.5446704008322,-61.9736324283312,71
SANTA FE,General López,Maggiolo,82042170,78,0,0,0,1,0,0,50,1701.0,-33.7244236308417,-62.2478391856324,129
SANTA FE,General López,María Teresa,82042180,15,1042,0,0,1,0,0,30,3523.0,-34.0062849828557,-61.900439675435,1088
SANTA FE,General López,Melincué (Est. San Urbano),82042190,0,0,0,0,0,0,0,203,2139.0,-33.6619144262235,-61.4576887408087,203
SANTA FE,General López,Miguel Torres,82042200,0,1,0,0,0,0,0,0,373.0,-33.5299502620402,-61.4662068731284,1
SANTA FE,General López,Murphy,82042210,0,0,0,717,0,0,0,0,3630.0,-33.6428623685969,-61.8577974691015,717
SANTA FE,General López,Rufino,82042220,449,3,0,7213,0,0,0,0,18727.0,-34.2636098414032,-62.7117038844931,7665
SANTA FE,General López,San Eduardo,82042230,134,0,0,196,0,0,0,0,928.0,-33.8723970130663,-62.0917158307714,330
SANTA FE,General López,San Francisco de Santa Fe,82042240,0,0,0,45,0,1,0,0,279.0,-33.5905400040189,-62.1244693933144,46
SANTA FE,General López,San Gregorio,82042250,43,0,0,1013,0,0,0,118,4291.0,-34.3265186547551,-62.0379529693876,1174
SANTA FE,General López,Sancti Spiritu,82042260,294,0,0,158,0,1,0,605,3433.0,-34.0095285599362,-62.2424503438155,1058
SANTA FE,General López,Santa Isabel,82042270,123,0,0,1336,0,1,0,0,4266.0,-33.8894892658382,-61.6965906556385,1460
SANTA FE,General López,Teodelina,82042280,0,935,0,0,0,0,0,167,5933.0,-34.1916130913817,-61.5272264570788,1102
SANTA FE,General López,Venado Tuerto,82042290,1171,18248,0,1810,380,0,0,79,75437.0,-33.747315292187,-61.9695358692001,21688
SANTA FE,General López,Villa Cañás,82042300,459,1195,0,1365,4,0,0,124,8821.0,-34.0061339956012,-61.6063880455097,3147
SANTA FE,General López,Wheelwright,82042310,0,1136,0,1,0,1,0,295,5733.0,-33.7942942799185,-61.2114409469748,1433
SANTA FE,General López,Labordeboy,82042150,215,0,0,0,0,0,0,0,928.0,-33.7196527453715,-61.3149208168028,215
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,2,0,0,3838,750,0,0,1141,23341.0,-29.1193659780886,-59.6592512444638,5731
SANTA FE,General Obligado,Berna,82049030,0,0,0,0,10,0,0,48,629.0,-29.2752681077911,-59.8472221836471,58
SANTA FE,General Obligado,El Araza,82049040,0,0,0,0,0,0,0,126,550.0,-29.1334936783763,-59.9473145917686,126
SANTA FE,General Obligado,El Rabón,82049050,0,65,0,0,0,1,0,116,865.0,-28.2302084157377,-59.2639844821107,182
